0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.323793952,0.313563692,0.304389278,0.295054752,0.2873624,0.281274126,0.274482931,0.269311867,0.26376783,0.257946697,0.253386611,0.24900954,0.245126814,0.241004573,0.237312996,0.234247552,0.231271249,0.228947855,0.22549385,0.223364327,0.220398124,0.217865655,0.215370464,0.212939047,0.211276587,0.209712483,0.208345333,0.206740276,0.205076315,0.205098232,0.204569854,0.203927921,0.203058164,0.20288776,0.202895053,0.202525278,0.20233194,0.202944972,0.202862823,0.202430294,0.202967136,0.203186667,0.204034904,0.204655541,0.205816908,0.206076204,0.206392425,0.207442446,0.208096918,0.208321287,0.210424997,0.210776656,0.212734948,0.213077278,0.214095504,0.214657412,0.215291268,0.215866396,0.216719559,0.217928765,0.218811441,0.219271752,0.220086701,0.22090489,0.220994867,0.222560335,0.22298271,0.222871379,0.22383737,0.224887254,0.22473611,0.226126755,0.226218009,0.227223012,0.226962526,0.228103994,0.228535405,0.229050209,0.229187178,0.230504109,0.23079993,0.231042231,0.231472122,0.232901318,0.233165019,0.233402055,0.233717388,0.234053446,0.234670384,0.235678742,0.235525384,0.236249334,0.236018992,0.237015387,0.238011756,0.237401285,0.238066692,0.238408758,0.239357237,0.238591214,0.238375507,0.239620994,0.239891398,0.240348501,0.240146693,0.24103838,0.239911942,0.241612289,0.241245195,0.241231764,0.242106696,0.241614983,0.242759646,0.242774966,0.242578997,0.242778155,0.243219306,0.243082941,0.24330746,0.243550387,0.243509997,0.243274295,0.243917253,0.244917157,0.243631089,0.244700934,0.24413439,0.244780206,0.244510379,0.244407599,0.244493115,0.244800412,0.245498442,0.244799073,0.245138597,0.245697598,0.245302187,0.246206958,0.245481217,0.245575704,0.245258001,0.245850421,0.2455182,0.246397956,0.246013906,0.246571826,0.246199939,0.246335229,0.2464006,0.246350902,0.247381547,0.246642267,0.246917656,0.246682384,0.247129565,0.247307378,0.246748854,0.247371941,0.247229987,0.247734023,0.247578062,0.247600678,0.247354239,0.24727298,0.246649932,0.248225176,0.248092914,0.247088648,0.247607223,0.247766534,0.248238759,0.247909939,0.247853315,0.247732952,0.248234436,0.247899325,0.24792554,0.248700191,0.247783775,0.248000086,0.248412825,0.248472135,0.248478249,0.24821979,0.249057594,0.248670869,0.248808786,0.248626825,0.248761395,0.248369231,0.247801073,0.24817929,0.248852216,0.24885314,0.24855933,0.249114213,0.249135653,0.248290007,0.249372405,0.249178116,0.249198725
